subgenome,condition,panel_type,sample_id,analysis_group,PC1,PC2,PC3,PC4,PC5
sgC,priority_seed_20250420_12000,full_panel,29_CostaRica95,arabica_introgressed,-13.8184922577838,-21.68205429776043,-52.72390677258364,-4.038383742405992,17.4356382054696
sgC,priority_seed_20250420_12000,full_panel,30_OroAzteca,arabica_introgressed,2.211866951634124,-40.90926424694668,-86.3647695562695,-6.587900613261006,22.77079132057311
sgC,priority_seed_20250420_12000,full_panel,31_ArabustaPizze,arabica_introgressed,63.44030124247772,-47.53970800807009,-11.89333224133475,4.409417218344623,-30.69558857025834
sgC,priority_seed_20250420_12000,full_panel,32_Bourbonpointu,arabica_cultivated,-31.05477453825993,5.024378143542181,6.282246350006592,-1.371274615979455,-0.3791664674126116
sgC,priority_seed_20250420_12000,full_panel,37_Catuai99,arabica_cultivated,-31.30508153782674,4.920230201802254,6.596901892473173,-1.639415900237402,-0.2972438043489186
sgC,priority_seed_20250420_12000,full_panel,38_Et38C3,arabica_wild,-30.11484093562503,5.504675238187587,11.95712622340029,-0.2055449301127379,-2.518922073483526
sgC,priority_seed_20250420_12000,full_panel,39_Guatemalense,arabica_cultivated,-31.08204089973366,5.370053288320199,6.151028855681007,-1.446526289040159,0.1281319436078707
sgC,priority_seed_20250420_12000,full_panel,40_BU-A,eugenioides,192.7856258088858,142.078607937621,-32.64914668583274,20.46914191237142,-2.816241851483476
sgC,priority_seed_20250420_12000,full_panel,LINN32,arabica_wild,-18.04427481412354,-0.7088214177830753,11.49543036826535,1.128381385203231,1.210277304792437
sgC,priority_seed_20250420_12000,full_panel,Amsterdam,arabica_cultivated,-30.51941147728242,4.605049511539977,7.557550430680401,-0.8811035831624491,0.1845627884586936
sgC,priority_seed_20250420_12000,full_panel,BP409,canephora,189.6322734262222,-117.2439799821509,13.40074903947133,33.6388408254093,-92.68120992048651
sgC,priority_seed_20250420_12000,full_panel,Q121,canephora,217.5834788335815,-29.10463561738199,51.56902812640132,-128.9298886453735,27.54324766907163
sgC,priority_seed_20250420_12000,full_panel,BUD15,canephora,146.047464435519,-86.71512802726743,67.086358059861,85.06036909819443,86.8447460468716
sgC,priority_seed_20250420_12000,full_panel,DA56,eugenioides,168.0797878572992,140.8798856787794,-32.25768942091077,27.38638867997276,-2.495898610327167
sgC,priority_seed_20250420_12000,full_panel,BB1,arabica_cultivated,-31.53441123505533,5.349197284324957,5.68630627697318,-1.52551897137881,-0.083031536523586
sgC,priority_seed_20250420_12000,full_panel,TIP1,arabica_cultivated,-30.73283711216768,5.520384843364124,6.517872951312208,-1.290489397870692,-0.05572439285741224
sgC,priority_seed_20250420_12000,arabica_only,1,arabica_wild,-16.12584292618851,14.36957976453487,-5.84453575776732,4.985414239473433,-13.09608586247789
sgC,priority_seed_20250420_12000,arabica_only,2,arabica_wild,-16.79910027027212,13.46307452777931,-5.904003402990415,5.15215963583772,-12.67305458449837
sgC,priority_seed_20250420_12000,arabica_only,3,arabica_wild,-16.18811583991696,13.94548600733843,-7.468855922583496,6.773438205368318,-15.82498054319081
sgC,priority_seed_20250420_12000,arabica_only,4,arabica_wild,-16.35734363288229,13.97870103248108,-6.526484698557975,6.288011420102986,-17.31754129603033
sgC,priority_seed_20250420_12000,arabica_only,5,arabica_wild,-16.46615831189859,13.17644070918497,-5.283787520684537,5.411854292301551,-13.2136572935655
sgC,priority_seed_20250420_12000,arabica_only,6,arabica_wild,-16.67340148499518,14.07541284531044,-6.018656276988682,5.683204492675801,-16.70470792612112
sgC,priority_seed_20250420_12000,arabica_only,7,arabica_wild,-16.71729333334509,14.40125754510899,-7.129980711614249,6.590591993096038,-12.05063678170807
sgC,priority_seed_20250420_12000,arabica_only,8,arabica_wild,-16.49616424008555,12.48015545934892,-4.75342225670718,4.977649305368397,-11.88592865509171
sgC,priority_seed_20250420_12000,arabica_only,9,arabica_wild,-16.08248232359932,12.47066878130611,-3.84827928189523,3.802520578320567,-10.70422202634427
sgC,priority_seed_20250420_12000,arabica_only,10,arabica_introgressed,43.34011255890552,-104.9939686264781,-29.34049708129287,-73.40746845996122,-11.36783710645788
sgC,priority_seed_20250420_12000,arabica_only,11,arabica_introgressed,90.522381925232,-130.1287102717492,-72.97824828705579,67.38473180392766,10.92463843888238
sgC,priority_seed_20250420_12000,arabica_only,12,arabica_cultivated,-14.99163749720308,8.582455727209412,1.325257233935938,-3.540366487239239,8.263786462049325
sgC,priority_seed_20250420_12000,arabica_only,13,arabica_cultivated,-15.5507674299235,8.205840838377467,2.377406847824588,-4.058976810841743,6.80649896498057
sgC,priority_seed_20250420_12000,arabica_only,14,arabica_cultivated,-15.74761485151643,11.26705620280457,-2.484600272148153,1.492089038984403,-4.043544655949595
sgC,priority_seed_20250420_12000,arabica_only,15,arabica_wild,-16.01980831627571,14.12995508700319,-7.503929115429481,5.769074105938728,-15.43156275649596
sgC,priority_seed_20250420_12000,arabica_only,16,arabica_introgressed,23.66421857957292,-72.50898023948217,-4.098718509522977,-61.22485912062103,-6.214754092660109
sgC,priority_seed_20250420_12000,arabica_only,17_BMJM,arabica_cultivated,-15.32497782541604,9.994929187283256,0.1853373434299991,0.9458363254137272,3.103158509588928
sgC,priority_seed_20250420_12000,arabica_only,18_E123,arabica_wild,-15.40369288075473,11.54719201554235,-3.800592333934723,4.637755451393213,-6.650409251994641
sgC,priority_seed_20250420_12000,arabica_only,19_E237,arabica_wild,-16.52278906022958,13.91078830813419,-4.183557565144517,5.610322554097809,-13.21191566391608
sgC,priority_seed_20250420_12000,arabica_only,20_E261,arabica_wild,-15.38300900445254,12.19887873748049,-3.439982202285633,4.462984550091132,-5.511762698818901
sgC,priority_seed_20250420_12000,arabica_only,21_E383,arabica_wild,-16.30795960402021,13.2995418385013,-4.984185386361946,4.621617000186119,-10.61337046410546
sgC,priority_seed_20250420_12000,arabica_only,22_E516,arabica_wild,-16.07657886236773,11.55425753614196,-1.878637681366542,2.71170512668723,-2.549882894097646
sgC,priority_seed_20250420_12000,arabica_only,23_Erecta,arabica_cultivated,-15.16041381824563,7.764109750719691,2.770051268977918,-2.316536181450083,8.398929311473568
sgC,priority_seed_20250420_12000,arabica_only,24_ET59,arabica_wild,-16.62998724932351,13.00487590544368,-3.638034882303072,4.310520261276775,-8.556410729785638
sgC,priority_seed_20250420_12000,arabica_only,25_JK1,arabica_cultivated,-15.59947110468603,10.13669569446252,0.1034408480625301,0.2076239803500979,4.98160342976142
sgC,priority_seed_20250420_12000,arabica_only,26_Moka,arabica_cultivated,-15.18607675387426,9.068687271774401,2.51832895673737,-3.211498824092893,9.195394802096088
sgC,priority_seed_20250420_12000,arabica_only,27_Rubi,arabica_cultivated,-15.40864431488323,8.64964323759458,3.42091731403634,-3.854034529939754,8.318546331571268
sgC,priority_seed_20250420_12000,arabica_only,28_Topazio,arabica_cultivated,-15.36233714763758,8.385663648172645,3.327301078419709,-2.820151654266999,8.912141353830846
sgC,priority_seed_20250420_12000,arabica_only,29_CostaRica95,arabica_introgressed,10.50552470668438,-52.71712600377404,63.44769878454606,-11.01242137034095,-0.7273017447646793
sgC,priority_seed_20250420_12000,arabica_only,30_OroAzteca,arabica_introgressed,35.77362378579571,-101.2685613355976,93.30105779221353,40.89503047638553,-4.794474969002799
sgC,priority_seed_20250420_12000,arabica_only,31_ArabustaPizze,arabica_introgressed,311.9412227210557,89.97345036604784,9.589693842794102,-6.517342066888341,-2.265903239898636
sgC,priority_seed_20250420_12000,arabica_only,32_Bourbonpointu,arabica_cultivated,-15.13772509062912,8.89713784854391,2.439707865025261,-3.187602716885006,9.832959372722673
sgC,priority_seed_20250420_12000,arabica_only,37_Catuai99,arabica_cultivated,-15.43848938206179,9.1023580662586,2.78997898592174,-4.089250052935124,9.47450634811316
sgC,priority_seed_20250420_12000,arabica_only,38_Et38C3,arabica_wild,-16.26827516518778,12.42320008809773,-3.251510126478257,3.073852880315881,-4.208753442138439
sgC,priority_seed_20250420_12000,arabica_only,39_Guatemalense,arabica_cultivated,-15.18004579099246,8.989160552996458,2.898926891050371,-3.946795984223928,9.257268959283085
sgC,priority_seed_20250420_12000,arabica_only,LINN32,arabica_wild,-9.372622767265055,11.22015142458021,-4.22258777807227,-4.326208690793059,93.73705768067207
sgC,priority_seed_20250420_12000,arabica_only,Amsterdam,arabica_cultivated,-14.88870113616247,9.664725958154056,1.930888864410282,-4.359349230523386,11.35590992872402
sgC,priority_seed_20250420_12000,arabica_only,BB1,arabica_cultivated,-15.50028759111813,8.393953666985054,3.53396451035868,-2.948676008321148,8.979255129064486
sgC,priority_seed_20250420_12000,arabica_only,TIP1,arabica_cultivated,-15.37926926983612,8.891860846377964,2.623128623441009,-0.9664495282693291,8.077043656300505
sgC,priority_seed_20250420_24000,full_panel,1,arabica_wild,-41.57281899505892,9.009179540921677,19.80675193049556,0.1487291208304875,-5.799036859004813
sgC,priority_seed_20250420_24000,full_panel,2,arabica_wild,-42.53979000155165,10.57397119656988,18.0903991590543,-0.2343087820242037,-5.533914182373548
sgC,priority_seed_20250420_24000,full_panel,3,arabica_wild,-41.66133279873558,9.62780247379026,18.90402174021818,0.3689778214601729,-5.6404228025353
sgC,priority_seed_20250420_24000,full_panel,4,arabica_wild,-40.86521752535261,10.99754834574785,18.5023356877867,1.386968599318784,-5.452634502851615
sgC,priority_seed_20250420_24000,full_panel,5,arabica_wild,-41.83595623196247,10.22345329559297,17.34985820468038,0.56307503716449,-5.040137791016834
sgC,priority_seed_20250420_24000,full_panel,6,arabica_wild,-41.77078160770244,10.58050065355917,19.25941543987163,0.7016687694611646,-6.199705504032563
sgC,priority_seed_20250420_24000,full_panel,7,arabica_wild,-42.1417465697393,9.243560901724505,20.60055317428484,0.468630315877019,-6.126766646129293
sgC,priority_seed_20250420_24000,full_panel,8,arabica_wild,-43.09053248137549,9.994274402456023,16.38445679952325,-0.5058158821423384,-4.187275324426766
sgC,priority_seed_20250420_24000,full_panel,9,arabica_wild,-42.6300666519835,9.43889951365569,15.6655117522122,-0.05964810922839313,-4.063998717356391
sgC,priority_seed_20250420_24000,full_panel,10,arabica_introgressed,7.094232725937359,-62.87884263798222,-122.0571915646962,-8.976149527968376,16.63680831869563
sgC,priority_seed_20250420_24000,full_panel,11,arabica_introgressed,32.95425404700276,-78.88936926884011,-128.0696482504896,-6.691071756843884,12.11010967542322
sgC,priority_seed_20250420_24000,full_panel,12,arabica_cultivated,-44.06238642571543,7.38405020617329,8.307522719340424,-2.281224151416224,0.2253367322678373
sgC,priority_seed_20250420_24000,full_panel,13,arabica_cultivated,-44.5468258341872,7.780582180569935,8.28809803430218,-2.442100628503725,0.4442566639284161
sgC,priority_seed_20250420_24000,full_panel,14,arabica_cultivated,-42.53004469826974,8.912399931195523,13.83883234351632,-0.535944206736664,-3.228800828245722
sgC,priority_seed_20250420_24000,full_panel,15,arabica_wild,-41.38928814426037,9.781880225772017,19.7502954866523,0.7504440024101039,-5.764244474319592
sgC,priority_seed_20250420_24000,full_panel,16,arabica_introgressed,-9.580274093059492,-42.95640564361354,-90.2022116616924,-7.824873175572971,20.72828370005234
sgC,priority_seed_20250420_24000,full_panel,17_BMJM,arabica_cultivated,-43.06802374387671,7.780808200313579,11.54896229475824,-1.636176351030782,-1.632849990586079
sgC,priority_seed_20250420_24000,full_panel,18_E123,arabica_wild,-40.9532165094036,7.787386390990751,16.19158317534864,-0.3901498549369706,-4.163761397865328
sgC,priority_seed_20250420_24000,full_panel,19_E237,arabica_wild,-41.80147114673257,10.63185878640471,18.50176688687469,-0.0823857557180926,-5.592872055786896
sgC,priority_seed_20250420_24000,full_panel,20_E261,arabica_wild,-41.31355374776368,8.568390210015487,15.8773552037213,0.4022579935640031,-4.24865331714587
sgC,priority_seed_20250420_24000,full_panel,21_E383,arabica_wild,-42.35166907974133,8.930107784980644,18.17336257240884,-0.4890783065453973,-5.059509792023889
sgC,priority_seed_20250420_24000,full_panel,22_E516,arabica_wild,-42.84781039463463,9.089255385720458,14.35178023918173,-0.9797953749709963,-2.384483577270473
sgC,priority_seed_20250420_24000,full_panel,23_Erecta,arabica_cultivated,-43.76373239675938,6.985573187115331,7.121190024716324,-2.186806906994639,0.5068093189835366
sgC,priority_seed_20250420_24000,full_panel,24_ET59,arabica_wild,-42.74228213059521,9.750963565557043,17.0796083921505,-0.4382503217024605,-4.779815916433543
sgC,priority_seed_20250420_24000,full_panel,25_JK1,arabica_cultivated,-43.60753895922284,7.694801375261601,11.84971438768997,-1.163026777346784,-1.427056218390237
sgC,priority_seed_20250420_24000,full_panel,26_Moka,arabica_cultivated,-43.66656897348184,7.387874336493265,9.710746777802132,-1.978731555542834,0.2521952375237354
sgC,priority_seed_20250420_24000,full_panel,27_Rubi,arabica_cultivated,-44.40687374355827,7.980255547289619,8.1075204345105,-1.993310913966396,0.0789527436122722
sgC,priority_seed_20250420_24000,full_panel,28_Topazio,arabica_cultivated,-43.93761615554005,7.117580284543585,8.544238159216889,-2.219912777185225,0.2676317137569535
sgC,priority_seed_20250420_24000,full_panel,29_CostaRica95,arabica_introgressed,-18.50123398951777,-31.64718982210758,-74.9119614429573,-3.865721658341216,24.42030903266724
sgC,priority_seed_20250420_24000,full_panel,30_OroAzteca,arabica_introgressed,4.366227468564313,-59.10533270814519,-121.6908715613869,-7.433429360104599,33.1026856061567
sgC,priority_seed_20250420_24000,full_panel,31_ArabustaPizze,arabica_introgressed,88.991139973673,-69.19621640677069,-18.27853241936074,6.529917578221047,-42.25349184551956
sgC,priority_seed_20250420_24000,full_panel,32_Bourbonpointu,arabica_cultivated,-43.79980142376114,7.369321601889916,8.905355075230803,-1.876528102277958,0.02530432298324647
sgC,priority_seed_20250420_24000,full_panel,37_Catuai99,arabica_cultivated,-44.03900009429814,7.151439115078131,8.66782419919076,-2.10160197998284,-0.1329951728428272
sgC,priority_seed_20250420_24000,full_panel,38_Et38C3,arabica_wild,-42.58797924092083,8.07270695741254,16.62051745934346,-0.8682308952519769,-3.547776443736824
sgC,priority_seed_20250420_24000,full_panel,39_Guatemalense,arabica_cultivated,-43.77993246821482,7.651549864465829,8.30806931675832,-1.953004717612111,0.3532691650027245
sgC,priority_seed_20250420_24000,full_panel,40_BU-A,eugenioides,272.2344161912504,201.2865164351678,-45.66091494428961,30.98145035118262,-6.86474893846296
sgC,priority_seed_20250420_24000,full_panel,LINN32,arabica_wild,-26.06574737126524,-1.441062918857001,16.59380440121338,1.447281804371003,1.709624753367526
sgC,priority_seed_20250420_24000,full_panel,Amsterdam,arabica_cultivated,-43.01764647076792,6.077240114037207,10.23077586126257,-1.502185956991209,-0.08253768709987992
sgC,priority_seed_20250420_24000,full_panel,BP409,canephora,266.3601949526526,-165.3204887694559,21.12151634925888,44.50228378701303,-132.4634831804592
sgC,priority_seed_20250420_24000,full_panel,Q121,canephora,307.9400268549178,-43.03060079669668,72.64435557902785,-180.7420725112316,42.4122029921008
sgC,priority_seed_20250420_24000,full_panel,BUD15,canephora,205.8323298984472,-121.8515876072309,94.43871152270404,123.5334543616976,120.4016813635363
sgC,priority_seed_20250420_24000,full_panel,DA56,eugenioides,238.3504613564204,200.2579113813817,-45.35990300199537,35.21529455242614,-2.398063116904034
sgC,priority_seed_20250420_24000,full_panel,BB1,arabica_cultivated,-44.30301233577862,7.684869699479299,7.809423963319244,-2.217271452300511,-0.2059633344137437
sgC,priority_seed_20250420_24000,full_panel,TIP1,arabica_cultivated,-43.3515110340776,7.512583488372671,9.085000099240853,-1.331626344526453,0.5995382771755682
sgC,priority_seed_20250420_24000,arabica_only,1,arabica_wild,-23.31912629546261,19.90442125275768,-8.074928323968473,6.967458869075624,-22.53790118466872
sgC,priority_seed_20250420_24000,arabica_only,2,arabica_wild,-24.30435827200941,18.65048067119356,-7.949073357802964,6.982276870805564,-21.38727075054506
sgC,priority_seed_20250420_24000,arabica_only,3,arabica_wild,-23.47491485149463,19.02824190450229,-9.963627243433029,9.505434248650625,-24.22540086309848
sgC,priority_seed_20250420_24000,arabica_only,4,arabica_wild,-23.60275075369147,19.36214705293606,-8.639028453304336,8.651202177558174,-28.05709711270005
sgC,priority_seed_20250420_24000,arabica_only,5,arabica_wild,-23.4284439489061,18.52909294034457,-6.301230123612227,7.281501395077161,-20.03885023931332
sgC,priority_seed_20250420_24000,arabica_only,6,arabica_wild,-23.93672841193196,19.60939883427276,-9.105017790888764,8.360662672624361,-28.81278302021195
sgC,priority_seed_20250420_24000,arabica_only,7,arabica_wild,-24.04701804774007,20.21840190134552,-9.743217919724035,9.428499682846823,-20.25798346376511
sgC,priority_seed_20250420_24000,arabica_only,8,arabica_wild,-23.87256277206402,17.31825216938769,-6.42602985297329,6.165302452215771,-15.8399397205897
sgC,priority_seed_20250420_24000,arabica_only,9,arabica_wild,-23.47033610396667,16.7934857378947,-5.527095260501001,5.205189997630757,-16.08475454851914
sgC,priority_seed_20250420_24000,arabica_only,10,arabica_introgressed,64.31610623701401,-145.6828038556008,-45.71782167257268,-103.993864406666,-16.16718181675247
sgC,priority_seed_20250420_24000,arabica_only,11,arabica_introgressed,131.8573838301466,-183.3557832526713,-99.89862807853338,99.19618110150398,16.27409424690611
sgC,priority_seed_20250420_24000,arabica_only,12,arabica_cultivated,-21.47291868849217,11.84926280885627,2.25233608242961,-4.637293677205949,14.62275310260571
sgC,priority_seed_20250420_24000,arabica_only,13,arabica_cultivated,-22.30048385889571,11.70172348977371,2.975771426064991,-4.739415440574435,12.24867609654206
sgC,priority_seed_20250420_24000,arabica_only,14,arabica_cultivated,-22.76633393866539,15.59855245525162,-3.340093749285017,2.021304485994212,-5.208377846596572
sgC,priority_seed_20250420_24000,arabica_only,15,arabica_wild,-23.4454352142748,19.67662608912266,-10.55503239971075,8.605077669140062,-26.62178004493992
sgC,priority_seed_20250420_24000,arabica_only,16,arabica_introgressed,35.73371315483485,-100.6920888335538,-11.05612314942662,-86.8574941128818,-7.171061825062909
sgC,priority_seed_20250420_24000,arabica_only,17_BMJM,arabica_cultivated,-21.96144669925715,13.8796377443762,-0.3363259712056677,0.9993780157487663,6.193507999531805
sgC,priority_seed_20250420_24000,arabica_only,18_E123,arabica_wild,-22.04839942781837,16.65028896908222,-5.285478561561846,5.6696101811204,-11.02711885416881
sgC,priority_seed_20250420_24000,arabica_only,19_E237,arabica_wild,-23.84151971286207,19.38969911107076,-6.261913194278753,7.809850383478039,-21.15844052642975
sgC,priority_seed_20250420_24000,arabica_only,20_E261,arabica_wild,-22.29622932744812,17.2192075326409,-4.605110481005628,6.064381519778427,-8.437716474383045
sgC,priority_seed_20250420_24000,arabica_only,21_E383,arabica_wild,-23.63020592480826,18.38293163955539,-7.246752699613155,7.038261019711925,-17.1241943009459
sgC,priority_seed_20250420_24000,arabica_only,22_E516,arabica_wild,-23.24782284456456,15.9241519699077,-1.547604397796717,3.860474221732467,-2.501246600053547
sgC,priority_seed_20250420_24000,arabica_only,23_Erecta,arabica_cultivated,-21.42690343928709,10.55570707296632,3.390112321240204,-3.101618229945787,15.4140111593648
sgC,priority_seed_20250420_24000,arabica_only,24_ET59,arabica_wild,-23.44821914051006,18.1301935435808,-4.698760780965002,5.131048802688947,-12.70575117375638
sgC,priority_seed_20250420_24000,arabica_only,25_JK1,arabica_cultivated,-22.30849421649053,14.00296628635559,0.6081297301982993,0.3714831614373851,9.146186825941681
sgC,priority_seed_20250420_24000,arabica_only,26_Moka,arabica_cultivated,-21.83356243746356,12.83305980745825,3.611420738579249,-3.671341594126869,16.76288965297157
sgC,priority_seed_20250420_24000,arabica_only,27_Rubi,arabica_cultivated,-22.06097094638839,11.96351780999823,4.79561866039446,-4.217880739501259,14.93332785160436
sgC,priority_seed_20250420_24000,arabica_only,28_Topazio,arabica_cultivated,-21.81757209722776,11.93474300784166,4.577181875893682,-4.553087342257153,15.46227630983553
sgC,priority_seed_20250420_24000,arabica_only,29_CostaRica95,arabica_introgressed,17.42620590941929,-75.45249709231851,88.93190980214392,-19.65055147146312,-0.4544644665550623
sgC,priority_seed_20250420_24000,arabica_only,30_OroAzteca,arabica_introgressed,54.40201223728779,-143.1537773220946,135.0820826702457,52.61542686278437,-11.13288928157448
sgC,priority_seed_20250420_24000,arabica_only,31_ArabustaPizze,arabica_introgressed,435.8573877997496,132.8109750757584,13.06445427538962,-9.39667086098531,-2.954542966268181
sgC,priority_seed_20250420_24000,arabica_only,32_Bourbonpointu,arabica_cultivated,-21.71024723249333,12.45690559677148,3.708886764630939,-4.976755054707227,18.72440860391805
sgC,priority_seed_20250420_24000,arabica_only,37_Catuai99,arabica_cultivated,-21.70023237608294,12.16816622294657,3.825168285821236,-4.657923520720255,16.79817939729416
sgC,priority_seed_20250420_24000,arabica_only,38_Et38C3,arabica_wild,-23.17812050829568,17.13131306186233,-4.417907611790311,4.680040066747505,-5.437327289875083
sgC,priority_seed_20250420_24000,arabica_only,39_Guatemalense,arabica_cultivated,-21.58145618198336,12.02360885719765,4.165202049804498,-4.675123558125359,16.94595822308872
sgC,priority_seed_20250420_24000,arabica_only,LINN32,arabica_wild,-13.78639223801402,15.6833638072288,-5.764623379865912,-2.355961617536345,119.6681500532774
sgC,priority_seed_20250420_24000,arabica_only,Amsterdam,arabica_cultivated,-20.80032759362005,13.19371890663617,2.740136704251992,-5.716293121140651,19.67089208436207
sgC,priority_seed_20250420_24000,arabica_only,BB1,arabica_cultivated,-21.88976057099577,11.55581608006824,4.907410374454964,-4.218168873693087,16.1089470970713
sgC,priority_seed_20250420_24000,arabica_only,TIP1,arabica_cultivated,-21.58351509524559,12.20689094529691,3.825602692275759,-1.190602236819835,16.36981566645755
sgC,priority_seed_20250420_48000,full_panel,1,arabica_wild,-58.39045344857966,11.76836196593972,27.68743477424799,0.261048799888353,7.954574423030935
sgC,priority_seed_20250420_48000,full_panel,2,arabica_wild,-60.15550332134423,14.65683978301523,25.84039509988479,0.4086394603287148,7.705380808736259
sgC,priority_seed_20250420_48000,full_panel,3,arabica_wild,-58.65954340007478,13.21653866696149,27.43494451770891,0.4752594929631718,8.067892739559001
sgC,priority_seed_20250420_48000,full_panel,4,arabica_wild,-58.07160131952846,15.4569131685458,26.33864009787855,1.642697645453675,8.120657347995294
sgC,priority_seed_20250420_48000,full_panel,5,arabica_wild,-59.52217926944964,14.59709556133469,24.20707164801952,0.4861263060472634,7.340204045702002
sgC,priority_seed_20250420_48000,full_panel,6,arabica_wild,-58.97426023596252,14.34495506903263,27.30211768612786,1.127105451226887,8.722835296114722
sgC,priority_seed_20250420_48000,full_panel,7,arabica_wild,-59.27414713922365,12.36166791388109,28.9556064694924,0.8729182026133877,8.728163903013378
sgC,priority_seed_20250420_48000,full_panel,8,arabica_wild,-61.03129584764598,13.75269678120389,23.13151963752957,-0.2131134659103777,6.235858268419531
sgC,priority_seed_20250420_48000,full_panel,9,arabica_wild,-60.36688630550768,13.11201006090059,22.64297424622587,-0.1484828859539275,5.738712032258204
sgC,priority_seed_20250420_48000,full_panel,10,arabica_introgressed,9.371565520715496,-87.94629615705185,-173.1764787767673,-13.42543604297996,-24.40307353032168
sgC,priority_seed_20250420_48000,full_panel,11,arabica_introgressed,48.51902062704202,-110.6635661311125,-180.5909846036162,-10.50917209538441,-15.92892270914512
sgC,priority_seed_20250420_48000,full_panel,12,arabica_cultivated,-62.18876612095303,9.876158996340397,11.81899751966603,-3.053190321346316,-0.1016764862929126
sgC,priority_seed_20250420_48000,full_panel,13,arabica_cultivated,-62.93215508494499,10.39359568064003,11.68602747693177,-3.00484043561598,-0.5471769291714168
sgC,priority_seed_20250420_48000,full_panel,14,arabica_cultivated,-60.23838465719845,12.33466029752097,19.87773527100733,-1.100521521921449,4.919079248236926
sgC,priority_seed_20250420_48000,full_panel,15,arabica_wild,-58.87963524431261,13.44657139389557,28.38315972679004,1.026847570050964,7.871885298965789
sgC,priority_seed_20250420_48000,full_panel,16,arabica_introgressed,-13.56718536282913,-59.72673145144711,-128.6451930689032,-12.77196256372744,-30.68631993622277
sgC,priority_seed_20250420_48000,full_panel,17_BMJM,arabica_cultivated,-60.78699674419867,10.59778397391938,16.06511769382234,-2.147015906712023,1.852397229454215
sgC,priority_seed_20250420_48000,full_panel,18_E123,arabica_wild,-58.0910582949788,11.16055063256796,23.40764226896158,-0.5992231744628732,6.36438247625426
sgC,priority_seed_20250420_48000,full_panel,19_E237,arabica_wild,-59.34907837396623,14.68612501144216,26.26155554735092,0.608064904300017,7.930421984908093
sgC,priority_seed_20250420_48000,full_panel,20_E261,arabica_wild,-58.55512173647131,11.70232718478813,23.43378302342969,0.108808193819289,6.368726585072115
sgC,priority_seed_20250420_48000,full_panel,21_E383,arabica_wild,-59.95169278354054,13.08362748413344,25.63181735112653,-0.2520963007779586,6.919612426575175
sgC,priority_seed_20250420_48000,full_panel,22_E516,arabica_wild,-60.89760014709618,12.6725803565173,20.44370929178993,-0.5467183928587993,4.088770935157674
sgC,priority_seed_20250420_48000,full_panel,23_Erecta,arabica_cultivated,-62.01837285785695,9.974267038633496,10.30103838048475,-2.740388252657714,-0.7370393485026971
sgC,priority_seed_20250420_48000,full_panel,24_ET59,arabica_wild,-60.54557706659912,13.2774604518137,23.94755186364801,0.1082695051733889,6.859396860734241
sgC,priority_seed_20250420_48000,full_panel,25_JK1,arabica_cultivated,-61.58155117711436,10.76056371651217,16.54431451178104,-1.122295578095906,2.197060203880252
sgC,priority_seed_20250420_48000,full_panel,26_Moka,arabica_cultivated,-61.7324352854957,10.19688011885718,14.17096695138026,-2.231822973436494,-0.1073048346575406
sgC,priority_seed_20250420_48000,full_panel,27_Rubi,arabica_cultivated,-62.54649672988018,10.95984245601247,11.59429848608531,-2.795011697475983,-0.3896049421112783
sgC,priority_seed_20250420_48000,full_panel,28_Topazio,arabica_cultivated,-62.08213520339132,9.967058800766726,11.98346534478299,-2.84416637852795,-0.3491173240473164
sgC,priority_seed_20250420_48000,full_panel,29_CostaRica95,arabica_introgressed,-26.27007295600866,-43.93096766677348,-105.8778847370688,-6.974210864827849,-34.24684247916738
sgC,priority_seed_20250420_48000,full_panel,30_OroAzteca,arabica_introgressed,6.345277994237414,-81.02348331819631,-172.7007549402208,-11.27262404859448,-48.06124039948851
sgC,priority_seed_20250420_48000,full_panel,31_ArabustaPizze,arabica_introgressed,127.3008695256774,-97.17276762099057,-27.65078395914079,9.61896746332035,59.15477790780173
sgC,priority_seed_20250420_48000,full_panel,32_Bourbonpointu,arabica_cultivated,-61.8578485910155,10.05403170990366,12.9732790107106,-2.741823383890937,0.2895014772147855
sgC,priority_seed_20250420_48000,full_panel,37_Catuai99,arabica_cultivated,-62.11876447792381,10.07378312694066,12.340336533563,-2.945052547724289,0.2425732817538483
sgC,priority_seed_20250420_48000,full_panel,38_Et38C3,arabica_wild,-60.61669070817596,11.38151863848646,23.18276128480093,-0.8947786278179576,5.075319491523354
sgC,priority_seed_20250420_48000,full_panel,39_Guatemalense,arabica_cultivated,-61.96528858253022,10.37324918404626,11.87137326591993,-2.692802550164057,-0.3407928949185817
sgC,priority_seed_20250420_48000,full_panel,40_BU-A,eugenioides,382.3397616278546,287.1356075927914,-63.52980533134202,45.60070175640579,8.800404348641498
sgC,priority_seed_20250420_48000,full_panel,LINN32,arabica_wild,-37.41832327645953,-2.367449377113242,22.37393134696996,1.684422392513138,-0.9606157808008248
sgC,priority_seed_20250420_48000,full_panel,Amsterdam,arabica_cultivated,-60.4544459108903,8.829538668022169,14.24223394894805,-2.235234474552638,0.1773254890352909
sgC,priority_seed_20250420_48000,full_panel,BP409,canephora,378.6978710607835,-234.8987866363783,27.1128558992333,64.86714582490012,186.2132784996388
sgC,priority_seed_20250420_48000,full_panel,Q121,canephora,434.4644820212299,-60.90995819529034,105.0014201754199,-255.4965640969764,-57.7307744361645
