sample_id,pca_introgression_affinity,subgenome,condition,panel_type,analysis_group,within_introgressed_rank
6,-1618.787550040063,sgC,all_eligible,full_panel,arabica_wild,
7,-1614.960904485591,sgC,all_eligible,full_panel,arabica_wild,
8,-1636.591865523612,sgC,all_eligible,full_panel,arabica_wild,
9,-1636.241673451804,sgC,all_eligible,full_panel,arabica_wild,
10,1535.323217967193,sgC,all_eligible,full_panel,arabica_introgressed,2.0
11,1660.152869529722,sgC,all_eligible,full_panel,arabica_introgressed,1.0
12,-1631.40111784028,sgC,all_eligible,full_panel,arabica_cultivated,
13,-1642.79575153816,sgC,all_eligible,full_panel,arabica_cultivated,
14,-1641.724804160179,sgC,all_eligible,full_panel,arabica_cultivated,
15,-1617.500835534453,sgC,all_eligible,full_panel,arabica_wild,
16,1059.83020726231,sgC,all_eligible,full_panel,arabica_introgressed,4.0
17_BMJM,-1648.990633531024,sgC,all_eligible,full_panel,arabica_cultivated,
18_E123,-1617.874398347407,sgC,all_eligible,full_panel,arabica_wild,
19_E237,-1624.176327352174,sgC,all_eligible,full_panel,arabica_wild,
20_E261,-1622.957411784857,sgC,all_eligible,full_panel,arabica_wild,
21_E383,-1630.05841779736,sgC,all_eligible,full_panel,arabica_wild,
22_E516,-1645.180183162084,sgC,all_eligible,full_panel,arabica_wild,
23_Erecta,-1619.082032538057,sgC,all_eligible,full_panel,arabica_cultivated,
24_ET59,-1634.459994106767,sgC,all_eligible,full_panel,arabica_wild,
25_JK1,-1655.339275998207,sgC,all_eligible,full_panel,arabica_cultivated,
26_Moka,-1660.086652832626,sgC,all_eligible,full_panel,arabica_cultivated,
27_Rubi,-1639.924689934883,sgC,all_eligible,full_panel,arabica_cultivated,
28_Topazio,-1632.573430909505,sgC,all_eligible,full_panel,arabica_cultivated,
29_CostaRica95,593.7869820286664,sgC,all_eligible,full_panel,arabica_introgressed,5.0
30_OroAzteca,1454.696400621177,sgC,all_eligible,full_panel,arabica_introgressed,3.0
31_ArabustaPizze,560.0309890398298,sgC,all_eligible,full_panel,arabica_introgressed,6.0
32_Bourbonpointu,-1655.479358933439,sgC,all_eligible,full_panel,arabica_cultivated,
37_Catuai99,-1646.599363667207,sgC,all_eligible,full_panel,arabica_cultivated,
38_Et38C3,-1636.242189529678,sgC,all_eligible,full_panel,arabica_wild,
39_Guatemalense,-1642.802061249009,sgC,all_eligible,full_panel,arabica_cultivated,
40_BU-A,100.9440077384406,sgC,all_eligible,full_panel,eugenioides,
LINN32,-1329.973664275959,sgC,all_eligible,full_panel,arabica_wild,
Amsterdam,-1642.716749687146,sgC,all_eligible,full_panel,arabica_cultivated,
BP409,633.4827170743079,sgC,all_eligible,full_panel,canephora,
Q121,319.5995899325526,sgC,all_eligible,full_panel,canephora,
BUD15,250.0617431926044,sgC,all_eligible,full_panel,canephora,
DA56,35.45922273764245,sgC,all_eligible,full_panel,eugenioides,
BB1,-1645.49197243138,sgC,all_eligible,full_panel,arabica_cultivated,
TIP1,-1636.120058197254,sgC,all_eligible,full_panel,arabica_cultivated,
1,-1767.149063621094,sgC,all_eligible,arabica_only,arabica_wild,
2,-1755.385706669331,sgC,all_eligible,arabica_only,arabica_wild,
3,-1727.727729896374,sgC,all_eligible,arabica_only,arabica_wild,
4,-1688.253351066357,sgC,all_eligible,arabica_only,arabica_wild,
5,-1765.870663470942,sgC,all_eligible,arabica_only,arabica_wild,
6,-1695.196596339693,sgC,all_eligible,arabica_only,arabica_wild,
7,-1773.075548252942,sgC,all_eligible,arabica_only,arabica_wild,
8,-1823.535223970253,sgC,all_eligible,arabica_only,arabica_wild,
9,-1816.998842461461,sgC,all_eligible,arabica_only,arabica_wild,
10,920.3450245735919,sgC,all_eligible,arabica_only,arabica_introgressed,3.0
11,1227.760354347064,sgC,all_eligible,arabica_only,arabica_introgressed,1.0
12,-2126.851018179708,sgC,all_eligible,arabica_only,arabica_cultivated,
13,-2138.353363091635,sgC,all_eligible,arabica_only,arabica_cultivated,
14,-1920.825740042026,sgC,all_eligible,arabica_only,arabica_cultivated,
15,-1710.503539228838,sgC,all_eligible,arabica_only,arabica_wild,
16,420.4341506654978,sgC,all_eligible,arabica_only,arabica_introgressed,5.0
17_BMJM,-2071.354656965518,sgC,all_eligible,arabica_only,arabica_cultivated,
18_E123,-1846.038579620601,sgC,all_eligible,arabica_only,arabica_wild,
19_E237,-1776.663405733853,sgC,all_eligible,arabica_only,arabica_wild,
20_E261,-1889.6202982694,sgC,all_eligible,arabica_only,arabica_wild,
21_E383,-1816.457939912289,sgC,all_eligible,arabica_only,arabica_wild,
22_E516,-1972.204172331771,sgC,all_eligible,arabica_only,arabica_wild,
23_Erecta,-2123.453258166362,sgC,all_eligible,arabica_only,arabica_cultivated,
24_ET59,-1870.785652960445,sgC,all_eligible,arabica_only,arabica_wild,
25_JK1,-2105.5208065696,sgC,all_eligible,arabica_only,arabica_cultivated,
26_Moka,-2128.242150866728,sgC,all_eligible,arabica_only,arabica_cultivated,
27_Rubi,-2130.635988624063,sgC,all_eligible,arabica_only,arabica_cultivated,
28_Topazio,-2123.968430506121,sgC,all_eligible,arabica_only,arabica_cultivated,
29_CostaRica95,-7.121318104844022,sgC,all_eligible,arabica_only,arabica_introgressed,6.0
30_OroAzteca,765.6097197376878,sgC,all_eligible,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,1140.124394966554,sgC,all_eligible,arabica_only,arabica_introgressed,2.0
32_Bourbonpointu,-2114.060937945248,sgC,all_eligible,arabica_only,arabica_cultivated,
37_Catuai99,-2122.741971256979,sgC,all_eligible,arabica_only,arabica_cultivated,
38_Et38C3,-1944.216300965201,sgC,all_eligible,arabica_only,arabica_wild,
39_Guatemalense,-2122.332189198427,sgC,all_eligible,arabica_only,arabica_cultivated,
LINN32,-1317.714916449985,sgC,all_eligible,arabica_only,arabica_wild,
Amsterdam,-2085.799414428333,sgC,all_eligible,arabica_only,arabica_cultivated,
BB1,-2124.319650280446,sgC,all_eligible,arabica_only,arabica_cultivated,
TIP1,-2115.930713367658,sgC,all_eligible,arabica_only,arabica_cultivated,
1,-29.20379387581328,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
2,-29.59321016404915,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
3,-29.38612996099787,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
4,-28.20825439539451,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
5,-29.15618773296634,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
6,-28.52893948799796,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
7,-29.87394099720733,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
8,-31.26295552302917,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
9,-31.40173116447581,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
10,35.85241534413512,sgE,filtered_reservoir_12000,full_panel,arabica_introgressed,2.0
11,40.11229870226371,sgE,filtered_reservoir_12000,full_panel,arabica_introgressed,1.0
12,-37.23390676533745,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
13,-39.27478953431407,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
14,-33.9299783088221,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
15,-29.14871312482538,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
16,15.54777943194155,sgE,filtered_reservoir_12000,full_panel,arabica_introgressed,5.0
17_BMJM,-38.11536512270523,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
18_E123,-30.38948380881937,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
19_E237,-30.00193291562634,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
20_E261,-32.16348831368913,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
21_E383,-30.61733675018124,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
22_E516,-35.14201436188488,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
23_Erecta,-35.67566611697887,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
24_ET59,-33.74340112034722,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
25_JK1,-39.16243533773104,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
26_Moka,-38.59426392362919,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
27_Rubi,-37.63394828628908,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
28_Topazio,-37.36415812017542,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
29_CostaRica95,0.5160830503685077,sgE,filtered_reservoir_12000,full_panel,arabica_introgressed,6.0
30_OroAzteca,29.72484491175608,sgE,filtered_reservoir_12000,full_panel,arabica_introgressed,4.0
31_ArabustaPizze,34.85959546929178,sgE,filtered_reservoir_12000,full_panel,arabica_introgressed,3.0
32_Bourbonpointu,-38.91025258719678,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
37_Catuai99,-37.19226695106975,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
38_Et38C3,-34.05293038687471,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
39_Guatemalense,-37.59310280193242,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
40_BU-A,3.012794066226036,sgE,filtered_reservoir_12000,full_panel,eugenioides,
LINN32,-26.66540662582389,sgE,filtered_reservoir_12000,full_panel,arabica_wild,
Amsterdam,-38.51253492112724,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
BP409,14.57379848649344,sgE,filtered_reservoir_12000,full_panel,canephora,
Q121,6.695827172923543,sgE,filtered_reservoir_12000,full_panel,canephora,
BUD15,4.459797555316811,sgE,filtered_reservoir_12000,full_panel,canephora,
DA56,-1.851639777547035,sgE,filtered_reservoir_12000,full_panel,eugenioides,
BB1,-37.89580726418757,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
TIP1,-38.66402027793703,sgE,filtered_reservoir_12000,full_panel,arabica_cultivated,
1,-38.32776804313998,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
2,-39.68746369155539,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
3,-42.28300829624289,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
4,-34.24381664625007,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
5,-39.70536338626839,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
6,-36.44172999084326,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
7,-37.67460776663901,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
8,-47.26532275208704,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
9,-47.41251410258508,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
10,35.95722827321512,sgE,filtered_reservoir_12000,arabica_only,arabica_introgressed,3.0
11,37.07454359026636,sgE,filtered_reservoir_12000,arabica_only,arabica_introgressed,2.0
12,-70.37607894490515,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
13,-69.71220637010991,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
14,-56.56740470889547,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
15,-38.58014268008676,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
16,13.22670648573309,sgE,filtered_reservoir_12000,arabica_only,arabica_introgressed,5.0
17_BMJM,-64.08834783403444,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
18_E123,-45.57150529571378,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
19_E237,-41.28856382144257,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
20_E261,-50.54043363304649,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
21_E383,-44.12626117288166,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
22_E516,-60.11491090463453,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
23_Erecta,-68.61954259113979,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
24_ET59,-56.16229454488496,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
25_JK1,-70.7216833560844,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
26_Moka,-71.32113539978096,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
27_Rubi,-71.52934754163027,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
28_Topazio,-70.50911585393422,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
29_CostaRica95,-13.73921294778543,sgE,filtered_reservoir_12000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,24.51612378665357,sgE,filtered_reservoir_12000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,44.43245340277724,sgE,filtered_reservoir_12000,arabica_only,arabica_introgressed,1.0
32_Bourbonpointu,-70.84579663044548,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
37_Catuai99,-70.71429031106624,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
38_Et38C3,-55.29021342560389,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
39_Guatemalense,-70.6734209797852,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
LINN32,-18.68838301656803,sgE,filtered_reservoir_12000,arabica_only,arabica_wild,
Amsterdam,-68.68044431467115,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
BB1,-70.64993967493845,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
TIP1,-70.85350768095,sgE,filtered_reservoir_12000,arabica_only,arabica_cultivated,
1,-15.18182928988007,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
2,-16.64540225397463,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
3,-16.28100743350033,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
4,-15.51881467263198,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
5,-16.96507393684264,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
6,-15.19858501517544,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
7,-14.91174742230887,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
8,-18.16017159030933,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
9,-18.78161718191454,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
10,21.8508727427465,sgE,priority_seed_20250416_6000,full_panel,arabica_introgressed,3.0
11,26.50416766826544,sgE,priority_seed_20250416_6000,full_panel,arabica_introgressed,1.0
12,-24.39485416149052,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
13,-26.1415705479365,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
14,-21.4720438713603,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
15,-15.997256752195,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
16,8.170251723114427,sgE,priority_seed_20250416_6000,full_panel,arabica_introgressed,5.0
17_BMJM,-24.20780731085092,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
18_E123,-16.64965879132585,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
19_E237,-17.36472610931844,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
20_E261,-18.30050962328441,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
21_E383,-15.94145182613637,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
22_E516,-21.76059141051817,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
23_Erecta,-24.73872192256548,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
24_ET59,-20.4781087899107,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
25_JK1,-24.35197903673889,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
26_Moka,-23.04613938132137,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
27_Rubi,-24.23060232825967,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
28_Topazio,-24.44133179410569,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
29_CostaRica95,-0.5770326824771761,sgE,priority_seed_20250416_6000,full_panel,arabica_introgressed,6.0
30_OroAzteca,19.03148473135481,sgE,priority_seed_20250416_6000,full_panel,arabica_introgressed,4.0
31_ArabustaPizze,24.4361995089713,sgE,priority_seed_20250416_6000,full_panel,arabica_introgressed,2.0
32_Bourbonpointu,-26.05169310711349,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
37_Catuai99,-24.84319683751438,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
38_Et38C3,-20.05923564506461,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
39_Guatemalense,-24.81868361710433,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
40_BU-A,2.100208379902199,sgE,priority_seed_20250416_6000,full_panel,eugenioides,
LINN32,-14.73586472771931,sgE,priority_seed_20250416_6000,full_panel,arabica_wild,
Amsterdam,-25.09970470527903,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
BP409,10.75102903861494,sgE,priority_seed_20250416_6000,full_panel,canephora,
Q121,4.711838235853691,sgE,priority_seed_20250416_6000,full_panel,canephora,
BUD15,3.509004471593329,sgE,priority_seed_20250416_6000,full_panel,canephora,
DA56,0.4862926930531444,sgE,priority_seed_20250416_6000,full_panel,eugenioides,
BB1,-25.08537308057841,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
TIP1,-25.31581429211693,sgE,priority_seed_20250416_6000,full_panel,arabica_cultivated,
1,-25.05841025830816,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
2,-26.54933360247438,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
3,-28.19435437943987,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
4,-23.80378864833527,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
5,-27.37855980515448,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
6,-23.58804547315932,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
7,-23.12854134071891,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
8,-33.0996448934952,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
9,-32.40668334664297,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
10,22.5321462006442,sgE,priority_seed_20250416_6000,arabica_only,arabica_introgressed,3.0
11,25.05484780417756,sgE,priority_seed_20250416_6000,arabica_only,arabica_introgressed,2.0
12,-48.76243524935971,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
13,-47.78274242511423,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
14,-40.22549864370517,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
15,-24.98128531067848,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
16,6.831505704577985,sgE,priority_seed_20250416_6000,arabica_only,arabica_introgressed,5.0
17_BMJM,-44.35226490281298,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
18_E123,-28.98735181484117,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
19_E237,-29.12882633456247,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
20_E261,-34.4294883140849,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
21_E383,-28.57945093162942,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
22_E516,-43.88447550785158,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
23_Erecta,-45.83269585133767,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
24_ET59,-37.7110849276172,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
25_JK1,-47.43428425568765,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
26_Moka,-47.75275797138957,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
27_Rubi,-47.71297195364262,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
28_Topazio,-49.1441421889636,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
29_CostaRica95,-6.80614409189478,sgE,priority_seed_20250416_6000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,15.64777168632821,sgE,priority_seed_20250416_6000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,31.07847810371095,sgE,priority_seed_20250416_6000,arabica_only,arabica_introgressed,1.0
32_Bourbonpointu,-49.10316191173835,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
37_Catuai99,-49.00310893023151,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
38_Et38C3,-39.56804323907784,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
39_Guatemalense,-49.1496351671906,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
LINN32,-11.69594351806157,sgE,priority_seed_20250416_6000,arabica_only,arabica_wild,
Amsterdam,-47.42169304300131,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
BB1,-48.62761324677375,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
TIP1,-47.58639228429924,sgE,priority_seed_20250416_6000,arabica_only,arabica_cultivated,
1,-24.20999567949347,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
2,-26.07791723316503,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
3,-26.03728234098298,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
4,-24.53646438229545,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
5,-25.73501742538755,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
6,-23.8572873115913,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
7,-24.14697212166584,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
8,-27.45274050780353,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
9,-28.46168429275863,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
10,34.42801324634677,sgE,priority_seed_20250416_12000,full_panel,arabica_introgressed,3.0
11,39.0947965235355,sgE,priority_seed_20250416_12000,full_panel,arabica_introgressed,1.0
12,-36.94028979415064,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
13,-38.28679471937146,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
14,-32.17697149612469,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
15,-24.96401401092466,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
16,13.87530570228432,sgE,priority_seed_20250416_12000,full_panel,arabica_introgressed,5.0
17_BMJM,-35.74804453740701,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
18_E123,-27.20209334009155,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
19_E237,-27.11295067867993,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
20_E261,-28.7048034591384,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
21_E383,-26.39990999290783,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
22_E516,-32.01772810291003,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
23_Erecta,-35.70010857165231,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
24_ET59,-30.03136509610785,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
25_JK1,-36.79892330306494,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
26_Moka,-36.23604964859166,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
27_Rubi,-35.90576379726109,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
28_Topazio,-36.48795031444533,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
29_CostaRica95,0.08624521223644521,sgE,priority_seed_20250416_12000,full_panel,arabica_introgressed,6.0
30_OroAzteca,27.73851384482633,sgE,priority_seed_20250416_12000,full_panel,arabica_introgressed,4.0
31_ArabustaPizze,35.46173813884589,sgE,priority_seed_20250416_12000,full_panel,arabica_introgressed,2.0
32_Bourbonpointu,-38.69114802362524,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
37_Catuai99,-36.63527063281037,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
38_Et38C3,-30.20537285002936,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
39_Guatemalense,-35.71843949649128,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
40_BU-A,3.869620922159271,sgE,priority_seed_20250416_12000,full_panel,eugenioides,
LINN32,-25.0654913808171,sgE,priority_seed_20250416_12000,full_panel,arabica_wild,
Amsterdam,-37.12872385915218,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
BP409,15.32931900572663,sgE,priority_seed_20250416_12000,full_panel,canephora,
Q121,6.978994670740917,sgE,priority_seed_20250416_12000,full_panel,canephora,
BUD15,5.408278095361482,sgE,priority_seed_20250416_12000,full_panel,canephora,
DA56,-0.8850044796151337,sgE,priority_seed_20250416_12000,full_panel,eugenioides,
BB1,-36.58442928016738,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
TIP1,-37.77041248228138,sgE,priority_seed_20250416_12000,full_panel,arabica_cultivated,
1,-36.75028942819611,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
2,-39.93980960708282,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
3,-41.86120851556896,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
4,-34.92137132917981,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
5,-41.03661434950324,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
6,-35.51677371404204,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
7,-36.38772433041776,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
8,-47.94360487363654,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
9,-46.64501280031934,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
10,35.46630870693267,sgE,priority_seed_20250416_12000,arabica_only,arabica_introgressed,2.0
11,35.14209802970835,sgE,priority_seed_20250416_12000,arabica_only,arabica_introgressed,3.0
12,-71.13159401815021,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
13,-71.48638195485071,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
14,-58.90488788169397,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
15,-37.38737118766075,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
16,11.88737736330874,sgE,priority_seed_20250416_12000,arabica_only,arabica_introgressed,5.0
17_BMJM,-64.11172509400745,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
18_E123,-44.39331204514978,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
19_E237,-42.73541818392519,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
20_E261,-50.93709188583161,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
21_E383,-44.21633821730268,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
22_E516,-61.80746587369814,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
23_Erecta,-67.51658228313808,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
24_ET59,-54.73354814707072,sgE,priority_seed_20250416_12000,arabica_only,arabica_wild,
25_JK1,-69.09673708662129,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
26_Moka,-70.57977288602561,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
27_Rubi,-70.08628730580133,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
28_Topazio,-71.336325517966,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
29_CostaRica95,-12.50736589776596,sgE,priority_seed_20250416_12000,arabica_only,arabica_introgressed,6.0
30_OroAzteca,22.15141959404694,sgE,priority_seed_20250416_12000,arabica_only,arabica_introgressed,4.0
31_ArabustaPizze,44.9639233137278,sgE,priority_seed_20250416_12000,arabica_only,arabica_introgressed,1.0
32_Bourbonpointu,-70.98441046612794,sgE,priority_seed_20250416_12000,arabica_only,arabica_cultivated,
